,Unnamed: 0,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178
60,161,1.0,성환터미널,2.0,삼풍아파트,3.0,골드아파트,4.0,성환역,5.0,성신초등학교,6.0,성환10리,7.0,성환4리,8.0,장로교회,9.0,희성폴리머,10.0,대홍4리(갯방죽),11.0,대홍리,12.0,대홍5리,13.0,대홍리,14.0,수향1리(지족향),15.0,대흥초교(지족향),16.0,수향2리(무내),17.0,수향2리,18.0,수향3리,19.0,천안연암대학교,20.0,도하3리,21.0,도하1리(도감말),22.0,가산리 입구,23.0,양령리,24.0,연곡1리(연봉입구),25.0,연곡1리,26.0,구정리 마을,27.0,연곡2리 마을입구,28.0,연곡2리,29.0,TMC(주),30.0,가산1리,31.0,가산2리,32.0,가산2리,33.0,호성산업개발,34.0,유리교차로,35.0,유리3리,36.0,입장중학교,37.0,유리,38.0,입장사거리,39.0,신덕1리,40.0,연합아파트,41.0,신두2리,42.0,입장신두리(율목),43.0,거봉포도마을(서원산업),44.0,모전리(익선원),45.0,판정교,46.0,판정리,47.0,판정1리,48.0,등대의집,49.0,판정2리(산직촌),50.0,군동1리마을입구,51.0,군동1리공장입구,52.0,남서울대학교,53.0,성환문화회관,54.0,천안배원예농협,55.0,삼풍아파트,56.0,골드아파트,57.0,성환역,58.0,성신초등학교,59.0,성환10리,60.0,성환4리,61.0,성환터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,164,1.0,성환리(성환터미널),2.0,성환4리,3.0,성환10리,4.0,성신초등학교,5.0,성환역,6.0,골드아파트,7.0,중앙아파트,8.0,천안배원예농협,9.0,성환문화회관,10.0,남서울대학교,11.0,군동1리공장입구,12.0,군동1리마을입구,13.0,판정2리(산직촌),14.0,등대의집,15.0,판정1리,16.0,판정리,17.0,판정교,18.0,모전리(익선원),19.0,거봉포도마을(서원산업),20.0,성거모전2리,21.0,신덕3리,22.0,연합아파트,23.0,신덕1리,24.0,입장사거리,25.0,유리,26.0,우진빌라,27.0,입장중학교,28.0,버들아지,29.0,유3리,30.0,유리교차로,31.0,호성산업개발,32.0,가산2리,33.0,가산2리경로당,34.0,가산1리,35.0,TMC(주),36.0,연곡2리 갈산지,37.0,연곡2리,38.0,구정리 마을,39.0,연곡1리,40.0,연곡1리(연봉입구),41.0,양령리,42.0,가산리 입구,43.0,도하1리(도감말),44.0,도하3리,45.0,천안연암대학교,46.0,수향리,47.0,대홍저수지,48.0,대홍저수지,49.0,수향리,50.0,수향3리,51.0,수향2리,52.0,수향2리(무내),53.0,대흥초교(지족향),54.0,수향2리(무내),55.0,수향1리(지족향),56.0,대홍리,57.0,대홍5리,58.0,대홍1리(대정),59.0,대홍4리(갯방죽),60.0,희성폴리머,61.0,장로교회,62.0,성환4리,63.0,성환10리,64.0,성신초등학교,65.0,성환역,66.0,골드아파트,67.0,삼풍아파트,68.0,성환리(성환터미널),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,165,1.0,성환터미널,2.0,삼풍아파트,3.0,골드아파트,4.0,성환역,5.0,성신초등학교,6.0,성환10리,7.0,성환4리,8.0,장로교회,9.0,희성폴리머,10.0,대홍4리(갯방죽),11.0,대홍리,12.0,대홍5리,13.0,대홍리,14.0,수향1리(지족향),15.0,대흥초교(지족향),16.0,수향2리(무내),17.0,수향2리,18.0,수향3리,19.0,수향리,20.0,대홍저수지,21.0,대홍저수지,22.0,수향리,23.0,천안연암대학교,24.0,도하3리,25.0,도하1리(도감말),26.0,가산리 입구,27.0,양령리,28.0,연곡1리(연봉입구),29.0,연곡1리,30.0,구정리 마을,31.0,연곡2리 마을입구,32.0,연곡2리,33.0,TMC(주),34.0,가산1리,35.0,가산2리,36.0,가산2리,37.0,호성산업개발,38.0,유리교차로,39.0,유리3리,40.0,입장중학교,41.0,유리,42.0,입장사거리,43.0,신덕1리,44.0,연합아파트,45.0,신두2리,46.0,입장신두리(율목),47.0,거봉포도마을(서원산업),48.0,모전리(익선원),49.0,판정교,50.0,판정리,51.0,판정1리,52.0,등대의집,53.0,판정2리(산직촌),54.0,군동1리마을입구,55.0,군동1리공장입구,56.0,남서울대학교,57.0,성환문화회관,58.0,천안배원예농협,59.0,삼풍아파트,60.0,골드아파트,61.0,성환역,62.0,성신초등학교,63.0,성환10리,64.0,성환4리,65.0,성환터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,166,1.0,성환터미널,2.0,삼풍아파트,3.0,골드아파트,4.0,성환역,5.0,성신초등학교,6.0,성환10리,7.0,성환4리,8.0,장로교회,9.0,희성폴리머,10.0,대홍4리(갯방죽),11.0,대홍리,12.0,대홍5리,13.0,대홍리,14.0,수향1리(지족향),15.0,대흥초교(지족향),16.0,수향2리(무내),17.0,수향2리,18.0,수향3리,19.0,천안연암대학교,20.0,도하3리,21.0,도하1리(도감말),22.0,가산리 입구,23.0,양령리,24.0,연곡1리(연봉입구),25.0,연곡1리,26.0,구정리 마을,27.0,연곡2리 마을입구,28.0,연곡2리,29.0,TMC(주),30.0,가산1리,31.0,가산2리,32.0,가산2리,33.0,호성산업개발,34.0,유리교차로,35.0,유리3리,36.0,입장중학교,37.0,유리,38.0,입장사거리,39.0,신덕1리,40.0,연합아파트,41.0,신두2리,42.0,입장신두리(율목),43.0,거봉포도마을(서원산업),44.0,모전리(익선원),45.0,판정교,46.0,판정리,47.0,판정1리,48.0,등대의집,49.0,판정2리(산직촌),50.0,군동1리마을입구,51.0,군동1리공장입구,52.0,남서울대학교,53.0,성환문화회관,54.0,천안배원예농협,55.0,삼풍아파트,56.0,성환역,57.0,성신초등학교,58.0,성환10리,59.0,성환4리,60.0,성환터미널,61.0,삼풍아파트,62.0,골드아파트,63.0,성환역,64.0,성신초등학교,65.0,성환8리,66.0,송덕,67.0,성환고등학교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,19,1.0,천안아산역,2.0,펜타포트,3.0,서당골,4.0,갤러리아백화점,5.0,충남북부상공회의소,6.0,천안교육지원청,7.0,불당한성아파트,8.0,불당동행정복지센터,9.0,불당동일하이빌3단지,10.0,불당동일하이빌2단지,11.0,트윈팰리스,12.0,천안시청 서북구보건소,13.0,백석11단지,14.0,백석아이파크2차아파트,15.0,백석이수아파트입구,16.0,한국더첼,17.0,화이트스톤,18.0,한들문화센터,19.0,STS,20.0,외국인 기업 전용단지,21.0,동아제약,22.0,코스트코,23.0,효성아파트이편한아파트,24.0,삼성SDI후문,25.0,사라리,26.0,차암공단입구,27.0,롯데푸드,28.0,한국하니웰,29.0,천안산업단지관리공단,30.0,직산대림아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,19,1.0,직산대림아파트,2.0,천안산업단지관리공단,3.0,롯데푸드,4.0,차암공단입구,5.0,사라리,6.0,성성교차로,7.0,삼성SDI후문,8.0,효성아파트이편한아파트,9.0,코스트코,10.0,삼성SDI,11.0,동아제약,12.0,외국인 기업 전용단지,13.0,화이트스톤,14.0,한들문화센터,15.0,STS,16.0,제네시스,17.0,백석이수아파트입구,18.0,백석아이파크2차아파트,19.0,백석11단지,20.0,천안시청 서북구보건소,21.0,트윈팰리스,22.0,불당아이파크,23.0,불당대동아파트108동앞,24.0,불당대동다숲,25.0,불당한성아파트,26.0,천안교육지원청,27.0,충남북부상공회의소,28.0,와이시티,29.0,갤러리아백화점,30.0,불당시티프라디움3차,31.0,불당중흥2차프라디움,32.0,천안아산역,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2,1.0,남부고가교,2.0,용곡세광아파트,3.0,용곡세광엔리치타워,4.0,새샘중학교,5.0,현대까치아파트,6.0,신방한라비발디후문,7.0,신방한라비발디아파트,8.0,"신방도서관, 푸르지오아파트",9.0,새마을금고,10.0,한성필하우스,11.0,하나리움,12.0,신흥방산마을,13.0,신방체육관,14.0,신방한라동백아파트,15.0,현대향촌아파트,16.0,성지새말아파트,17.0,쌍용동 이마트,18.0,쌍용패션거리,19.0,천안여상입구,20.0,계광중학교,21.0,대우5차아파트,22.0,국민은행 성정점,23.0,구상골사거리,24.0,성정선경아파트,25.0,성정현대아파트,26.0,여성회관,27.0,성정중학교,28.0,천안우체국,29.0,두정도서관,30.0,펜타폴리스 2차,31.0,두정대우1차아파트,32.0,두정역,33.0,두정역입구,34.0,이안아파트 코아루아파트,35.0,역말오거리,36.0,대림한내아파트,37.0,대림한숲아파트,38.0,종합터미널,39.0,방죽안오거리,40.0,복자여자중고등학교,41.0,삼도상가,42.0,천안역,43.0,동남구보건소,44.0,버들육거리,45.0,청과시장,46.0,농협원성점,47.0,청수현대아파트,48.0,공립지역아동센터,49.0,청수극동1차아파트,50.0,청수극동2차아파트,51.0,동남경찰서,52.0,청룡동행정복지센터,53.0,대전지방법원천안지원,54.0,버들마을아파트,55.0,천안제일요양원,56.0,청당2통(새텃마을),57.0,새샘중학교,58.0,청당마을신도브래뉴아파트,59.0,청당마을신도브래뉴아파트후문,60.0,남부고가교(천안국빈장례식장),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,20,1.0,단대병원,2.0,단대병원,3.0,상명대학교,4.0,천안톨게이트,5.0,도솔광장,6.0,대림한숲아파트,7.0,고속터미널,8.0,신부청광아파트,9.0,동아태조아파트,10.0,역말오거리,11.0,이안아파트 코아루아파트,12.0,두정역푸르지오,13.0,두정역,14.0,두정대우1차아파트,15.0,두정대림아파트,16.0,두정양돈농협,17.0,성정중학교,18.0,성정현대아파트,19.0,성정선경아파트,20.0,구상골사거리,21.0,성정동 전자랜드,22.0,봉명 청솔아파트,23.0,계광중학교,24.0,일성아파트,25.0,시영1차아파트,26.0,천안컨벤션센터,27.0,주공7단지,28.0,쌍용초등학교,29.0,용암마을,30.0,불당 한성아파트,31.0,천안교육지원청,32.0,충남북부상공회의소,33.0,와이시티,34.0,갤러리아백화점,35.0,불당시티프라디움3차,36.0,불당중흥2차프라디움,37.0,천안아산역,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,20,1.0,천안아산역,2.0,펜타포트,3.0,서당골,4.0,갤러리아백화점,5.0,불당동문화카페거리,6.0,불당풍림아이원아파트,7.0,충남북부상공회의소,8.0,천안교육지원청,9.0,한화꿈에그린아파트,10.0,월봉청솔아파트,11.0,용암마을,12.0,쌍용한라동백아파트,13.0,광명아파트,14.0,천안컨벤션센터,15.0,일성아파트,16.0,계광중학교,17.0,대우5차아파트,18.0,국민은행 성정점,19.0,구상골사거리,20.0,성정선경아파트,21.0,성정현대아파트,22.0,여성회관,23.0,성정중학교,24.0,펜타폴리스 2차,25.0,두정대우1차아파트,26.0,두정역,27.0,두정역입구,28.0,이안아파트 코아루아파트,29.0,역말오거리,30.0,신부우방아파트,31.0,신부청광아파트,32.0,신부청광아파트,33.0,종합터미널,34.0,대림한숲아파트,35.0,천안톨게이트,36.0,상명대학교,37.0,단국대치대병원,38.0,단대병원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,200,1.0,천안역,2.0,삼도상가,3.0,복자여자중고등학교,4.0,방죽안오거리,5.0,종합터미널,6.0,대림한숲아파트,7.0,도솔광장,8.0,천안톨게이트,9.0,상명대학교,10.0,단국대치대병원,11.0,단대병원,12.0,오승빌라,13.0,성거육영아파트,14.0,망향의동산,15.0,오성원룸,16.0,청광산업,17.0,송남리,18.0,남창마을,19.0,북천안자이에뜨,20.0,충남예술고등학교,21.0,성거도서관,22.0,천흥리,23.0,수청거리,24.0,아느칸빌아파트,25.0,천흥공단,26.0,청호포도마을아파트,27.0,오목리,28.0,극락정사,29.0,수리고개,30.0,시장2리,31.0,신덕2리,32.0,효계리(동계리),33.0,입장면행정복지센터,34.0,입장사거리,35.0,입장,36.0,입장회차지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,200,1.0,입장(회차지),2.0,입장,3.0,입장양진유통,4.0,초원아파트,5.0,효계리(동계리),6.0,신덕2리,7.0,시장2리,8.0,수리고개,9.0,극락정사,10.0,오목리,11.0,청호포도마을아파트,12.0,천흥공단,13.0,아느칸빌아파트,14.0,수청거리,15.0,삼일아파트,16.0,성거초등학교,17.0,충남예술고등학교,18.0,남창마을,19.0,송남리,20.0,청구빌라,21.0,석교2리,22.0,망향의동산,23.0,성거육영아파트,24.0,요방1리입구,25.0,요방3리,26.0,단대병원,27.0,상명대학교,28.0,천안톨게이트,29.0,도솔광장,30.0,대림한숲아파트,31.0,종합터미널,32.0,방죽안오거리,33.0,복자여자중고등학교,34.0,삼도상가,35.0,천안역,36.0,동남구보건소,37.0,버들육거리,38.0,청과시장,39.0,농협원성점,40.0,우성VIP 아파트,41.0,천안여중입구,42.0,원성극동아파트,43.0,교보사거리,44.0,천안제일고등학교,45.0,동남구보건소,46.0,천안역,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,201,1.0,신부경남아파트,2.0,천안중학교,3.0,교보생명,4.0,천안제일고등학교,5.0,동남구보건소,6.0,천안역,7.0,삼도상가,8.0,복자여자중고등학교,9.0,방죽안오거리,10.0,종합터미널,11.0,대림한숲아파트,12.0,도솔광장,13.0,천안톨게이트,14.0,상명대학교,15.0,단국대치대병원,16.0,단대병원,17.0,오승빌라,18.0,성거육영아파트,19.0,망향의동산,20.0,오성원룸,21.0,청광산업,22.0,송남리,23.0,남창마을,24.0,북천안자이에뜨,25.0,충남예술고등학교,26.0,성거도서관,27.0,천흥리,28.0,수청거리,29.0,아느칸빌아파트,30.0,천흥공단,31.0,청호포도마을아파트,32.0,오목리,33.0,극락정사,34.0,수리고개,35.0,시장2리,36.0,신덕2리,37.0,효계리(동계리),38.0,입장면행정복지센터,39.0,입장사거리,40.0,유리,41.0,삼원빌라,42.0,독정리,43.0,독정리입구,44.0,구독정,45.0,구송산,46.0,하송산,47.0,하송산,48.0,강덕리,49.0,양변리입구,50.0,금화아파트,51.0,미양농공단지,52.0,보체리입구,53.0,태양비철,54.0,도예공방,55.0,구수리,56.0,안성제2공단,57.0,계동.안성제2산업단지입구,58.0,계동입구,59.0,가온고교,60.0,도기동,61.0,인지사거리,62.0,서광아파트,63.0,시민회관,64.0,한마음세차장,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,201,1.0,봉산로타리.안성시청,2.0,시민회관.보건소,3.0,서광아파트,4.0,인지사거리,5.0,도기동,6.0,가온고교,7.0,계동입구,8.0,계동.안성제2산업단지입구,9.0,롯데칠성,10.0,안성제2산업단지,11.0,구수리,12.0,도예공방,13.0,농협안성물류단지,14.0,보체리입구,15.0,미양농공단지,16.0,금화마을,17.0,양변리입구,18.0,강덕리,19.0,하송산,20.0,하송산,21.0,구송산,22.0,구독정,23.0,독정리,24.0,독정리,25.0,삼원빌라,26.0,유리,27.0,입장양진유통,28.0,초원아파트,29.0,효계리(동계리),30.0,신덕2리,31.0,시장2리,32.0,수리고개,33.0,극락정사,34.0,오목리,35.0,청호포도마을아파트,36.0,천흥공단,37.0,아느칸빌아파트,38.0,수청거리,39.0,삼일아파트,40.0,성거초등학교,41.0,충남예술고등학교,42.0,남창마을,43.0,송남리,44.0,청구빌라,45.0,석교2리,46.0,망향의동산,47.0,성거육영아파트,48.0,요방1리입구,49.0,요방3리,50.0,단대병원,51.0,상명대학교,52.0,천안톨게이트,53.0,도솔광장,54.0,대림한숲아파트,55.0,종합터미널,56.0,방죽안오거리,57.0,복자여자중고등학교,58.0,삼도상가,59.0,천안역,60.0,동남구보건소,61.0,천안제일고등학교,62.0,버들로,63.0,교보생명,64.0,중앙고등학교,65.0,신부경남아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,21,1.0,청당벽산아파트,2.0,청삼교차로,3.0,한양수자인,4.0,대전지방검찰청천안지청,5.0,청룡동행정복지센터,6.0,동남경찰서,7.0,청수극동2차아파트,8.0,청수초등학교,9.0,만수사,10.0,용곡아이파크아파트,11.0,용곡동일4단지아파트,12.0,용곡한라비발디아파트,13.0,현대 향촌아파트정문,14.0,현대향촌아파트,15.0,성지새말아파트,16.0,쌍용동 이마트,17.0,쌍용동사거리,18.0,쌍용초등학교,19.0,용암마을,20.0,불당 한성아파트,21.0,월봉고등학교,22.0,갤러리아백화점,23.0,불당시티프라디움3차,24.0,불당중흥2차프라디움,25.0,아산역,26.0,패션2광장,27.0,충남북부상공회의소,28.0,천안교육지원청,29.0,불당한성아파트,30.0,불당동행정복지센터,31.0,불당동일하이빌3단지,32.0,불당동일하이빌2단지,33.0,트윈팰리스,34.0,천안시청 서북구보건소,35.0,천안시청,36.0,천안시청시의회,37.0,시청앞사거리,38.0,불당신도시,39.0,호반센트로포레,40.0,호반센트로포레,41.0,불당이안아파트,42.0,원랜드패션몰,43.0,백석농공단지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,21,1.0,백석농공단지,2.0,원랜드패션몰,3.0,불당리더힐스,4.0,불당이안아파트,5.0,호반센트로포레,6.0,린스트라우스,7.0,불당신도시,8.0,시청앞사거리,9.0,천안시청시의회,10.0,천안시청,11.0,천안시청 서북구보건소,12.0,트윈팰리스,13.0,불당아이파크,14.0,불당대동아파트108동앞,15.0,불당대동다숲,16.0,불당한성아파트,17.0,천안교육지원청,18.0,충남북부상공회의소,19.0,패션2광장,20.0,아산역,21.0,펜타포트,22.0,서당골,23.0,갤러리아백화점,24.0,불당동문화카페거리,25.0,월봉중학교,26.0,한화꿈에그린아파트,27.0,월봉청솔아파트,28.0,용암마을,29.0,쌍용한라동백아파트,30.0,쌍용동사거리,31.0,쌍용동 이마트,32.0,성지새말아파트,33.0,현대 향촌아파트,34.0,한라 동백2차아파트정문,35.0,용곡한라비발디후문,36.0,용곡한라비발디아파트,37.0,용곡동일4단지아파트,38.0,만수사,39.0,용곡아이파크아파트,40.0,청수초등학교,41.0,청수극동2차아파트,42.0,동남경찰서,43.0,청룡동행정복지센터,44.0,대전지방법원천안지원,45.0,한양수자인,46.0,청당초등학교입구,47.0,천안우리병원,48.0,청당벽산아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,221,1.0,송남리,2.0,충남예술고등학교,3.0,성거도서관,4.0,천흥리,5.0,성 거  SKC,6.0,성거읍행정복지센터,7.0,송남리,8.0,문덕1리입구,9.0,문덕리,10.0,문덕리,11.0,성거하늘빛아파트,12.0,거봉주유소,13.0,문덕1리,14.0,문덕2리,15.0,석교1리,16.0,망향휴게소,17.0,요방1리,18.0,요방1리입구,19.0,요방3리,20.0,단대병원,21.0,상명대학교,22.0,천안톨게이트,23.0,도솔광장,24.0,대림한숲아파트,25.0,종합터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,221,1.0,종합터미널,2.0,대림한숲아파트,3.0,천안톨게이트,4.0,상명대학교,5.0,단국대치대병원,6.0,단대병원,7.0,오승빌라,8.0,요방1리,9.0,망향휴게소,10.0,석교1리,11.0,문덕2리,12.0,문덕1리,13.0,거봉주유소,14.0,성거하늘빛아파트,15.0,문덕리,16.0,송남리,17.0,성거읍행정복지센터,18.0,성거 SKC,19.0,삼일아파트,20.0,성거초등학교,21.0,충남예술고등학교,22.0,송남리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,229,1.0,성거도서관,2.0,천흥리,3.0,성 거  SKC,4.0,성거읍행정복지센터,5.0,저리2리(모시울),6.0,정촌리(케이테크),7.0,정촌리,8.0,여송산업,9.0,천안장례식장,10.0,모전리,11.0,모전리,12.0,판정교,13.0,모전리(익선원),14.0,거봉포도마을(서원산업),15.0,성거모전2리,16.0,신덕3리,17.0,연합아파트,18.0,신덕1리,19.0,입장사거리,20.0,입장,21.0,입장회차지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,229,1.0,입장회차지,2.0,입장,3.0,입장사거리,4.0,신덕1리,5.0,연합아파트,6.0,신두2리,7.0,입장신두리(율목),8.0,거봉포도마을(서원산업),9.0,모전리(익선원),10.0,판정교,11.0,모전리,12.0,모전리,13.0,천안장례식장,14.0,여송산업,15.0,정촌리,16.0,정촌리(케이테크),17.0,저리2리(모시울),18.0,성거읍행정복지센터,19.0,성거 SKC,20.0,삼일아파트,21.0,성거초등학교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,230,1.0,입장(회차지),2.0,입장,3.0,입장사거리,4.0,신덕1리,5.0,연합아파트,6.0,신두2리,7.0,입장신두리(율목),8.0,거봉포도마을(서원산업),9.0,모전리(익선원),10.0,판정교,11.0,모전리,12.0,천안장례식장,13.0,여송산업,14.0,정촌리,15.0,저리2리(모시울),16.0,성거읍행정복지센터,17.0,성거 SKC,18.0,삼일아파트,19.0,성거초등학교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,230,1.0,성거도서관,2.0,천흥리,3.0,성 거  SKC,4.0,성거읍행정복지센터,5.0,저리2리(모시울),6.0,정촌리,7.0,여송산업,8.0,천안장례식장,9.0,모전리,10.0,판정교,11.0,모전리(익선원),12.0,거봉포도마을(서원산업),13.0,성거모전2리,14.0,신덕3리,15.0,연합아파트,16.0,신덕1리,17.0,입장사거리,18.0,입장,19.0,입장회차지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,231,1.0,삼곡리종점,2.0,판정리,3.0,판정교,4.0,모전리(익선원),5.0,거봉포도마을(서원산업),6.0,성거모전2리,7.0,신덕3리,8.0,연합아파트,9.0,신덕1리,10.0,입장사거리,11.0,입장,12.0,입장회차지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,231,1.0,입장(회차지),2.0,입장,3.0,입장사거리,4.0,신덕1리,5.0,연합아파트,6.0,신두2리,7.0,입장신두리(율목),8.0,거봉포도마을(서원산업),9.0,모전리(익선원),10.0,판정교,11.0,판정리,12.0,삼곡리종점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
